ID_Paquete,Pais,Fecha_Venta,Venta
40616962869,Chile,2021-06-01,1
40615425500,Chile,2021-06-01,1
40616442465,Chile,2021-06-01,2
40616963667,Chile,2021-06-01,2
40613680096,Chile,2021-06-01,1
40615238526,Chile,2021-06-01,1
40616218766,Chile,2021-06-01,1
40614844809,Chile,2021-06-01,1
40616215625,Chile,2021-06-01,1
40616796999,Chile,2021-06-01,1
40616182141,Chile,2021-06-01,1
40616710739,Chile,2021-06-01,2
40615729948,Chile,2021-06-01,1
40615557615,Chile,2021-06-01,1
40614924302,Chile,2021-06-01,1
40617048200,Chile,2021-06-01,2
40617012676,Chile,2021-06-01,2
40615615988,Chile,2021-06-01,11
40616266715,Chile,2021-06-01,2
40615064681,Chile,2021-06-01,1
40617098857,Chile,2021-06-01,2
40615250144,Chile,2021-06-01,1
40616692180,Chile,2021-06-01,1
40616243577,Chile,2021-06-01,1
40616871567,Chile,2021-06-01,1
40616812736,Chile,2021-06-01,1
40617057520,Chile,2021-06-01,1
40615608306,Chile,2021-06-01,2
40617125262,Chile,2021-06-01,1
40616050059,Chile,2021-06-01,3
40616548132,Chile,2021-06-01,1
40614839410,Chile,2021-06-01,1
40616195514,Chile,2021-06-01,3
40616133991,Chile,2021-06-01,3
40616954195,Chile,2021-06-01,2
40616485221,Chile,2021-06-01,4
40617057072,Chile,2021-06-01,4
40615396638,Chile,2021-06-01,1
40617221394,Chile,2021-06-01,1
40615513549,Chile,2021-06-01,1
40616184178,Chile,2021-06-01,1
40615397864,Chile,2021-06-01,1
40616951749,Chile,2021-06-01,1
40616545562,Chile,2021-06-01,1
40615389277,Chile,2021-06-01,1
40616080176,Chile,2021-06-01,1
40617167311,Chile,2021-06-01,1
40615359464,Chile,2021-06-01,1
40616681371,Chile,2021-06-01,1
40615973832,Chile,2021-06-01,1
40615440746,Chile,2021-06-01,1
40615806223,Chile,2021-06-01,2
40617035632,Chile,2021-06-01,1
40617093973,Chile,2021-06-01,1
40616078270,Chile,2021-06-01,3
40617318405,Chile,2021-06-01,1
40617066075,Chile,2021-06-01,1
40615777631,Chile,2021-06-01,1
40615983849,Chile,2021-06-01,1
40617128567,Chile,2021-06-01,1
40615529228,Chile,2021-06-01,1
40617193740,Chile,2021-06-01,1
40615674153,Chile,2021-06-01,6
40617349248,Chile,2021-06-01,1
40614919304,Chile,2021-06-01,2
40615809534,Chile,2021-06-01,1
40616150324,Chile,2021-06-01,1
40616052287,Chile,2021-06-01,2
40615316890,Chile,2021-06-01,1
40615067269,Chile,2021-06-01,1
40616240804,Chile,2021-06-01,1
40616521815,Chile,2021-06-01,1
40616490258,Chile,2021-06-01,1
40615832414,Chile,2021-06-01,1
40616099079,Chile,2021-06-01,1
40614912248,Chile,2021-06-01,1
40616917105,Chile,2021-06-01,1
40616385018,Chile,2021-06-01,1
40613351840,Chile,2021-06-01,1
40616190886,Chile,2021-06-01,1
40615589280,Chile,2021-06-01,1
40616055926,Chile,2021-06-01,1
40616161444,Chile,2021-06-01,1
40615746243,Chile,2021-06-01,1
40616039540,Chile,2021-06-01,1
40616922123,Chile,2021-06-01,1
40615553455,Chile,2021-06-01,1
40617291928,Chile,2021-06-01,1
40615770663,Chile,2021-06-01,1
40615671876,Chile,2021-06-01,6
40615393730,Chile,2021-06-01,3
40617197274,Chile,2021-06-01,1
40615731927,Chile,2021-06-01,3
40617094778,Chile,2021-06-01,1
40616496409,Chile,2021-06-01,1
40615281199,Chile,2021-06-01,2
40615745654,Chile,2021-06-01,1
40617294727,Chile,2021-06-01,1
40617297234,Chile,2021-06-01,3
40615668000,Chile,2021-06-01,1
40616327899,Chile,2021-06-01,1
40616709330,Chile,2021-06-01,1
40616722605,Chile,2021-06-01,1
40615407998,Chile,2021-06-01,1
40615743955,Chile,2021-06-01,1
40616200155,Chile,2021-06-01,1
40615038324,Chile,2021-06-01,1
40615158554,Chile,2021-06-01,1
40615505007,Chile,2021-06-01,1
40616861662,Chile,2021-06-01,1
40616015621,Chile,2021-06-01,5
40616569932,Chile,2021-06-01,1
40617304082,Chile,2021-06-01,1
40616440932,Chile,2021-06-01,2
40615295106,Chile,2021-06-01,3
40616376429,Chile,2021-06-01,1
40617070548,Chile,2021-06-01,1
40616778391,Chile,2021-06-01,1
40616129540,Chile,2021-06-01,1
40616721040,Chile,2021-06-01,1
40616541020,Chile,2021-06-01,2
40616310428,Chile,2021-06-01,1
40615374886,Chile,2021-06-01,1
40616928771,Chile,2021-06-01,1
40616526763,Chile,2021-06-01,1
40615607756,Chile,2021-06-01,1
40615745789,Chile,2021-06-01,1
40617002238,Chile,2021-06-01,1
40616441738,Chile,2021-06-01,1
40615525099,Chile,2021-06-01,2
40615320363,Chile,2021-06-01,2
40617167301,Chile,2021-06-01,1
40616453379,Chile,2021-06-01,1
40617296175,Chile,2021-06-01,2
40617222641,Chile,2021-06-01,1
40615411260,Chile,2021-06-01,1
40616608817,Chile,2021-06-01,1
40617366989,Chile,2021-06-01,1
40615371475,Chile,2021-06-01,1
40616748318,Chile,2021-06-01,1
40616671114,Chile,2021-06-01,1
40615168106,Chile,2021-06-01,1
40617274001,Chile,2021-06-01,4
40616872313,Chile,2021-06-01,1
40614852409,Chile,2021-06-01,1
40614966094,Chile,2021-06-01,2
40617011221,Chile,2021-06-01,1
40615539007,Chile,2021-06-01,1
40616482173,Chile,2021-06-01,1
40616440565,Chile,2021-06-01,1
40616837820,Chile,2021-06-01,1
40617246861,Chile,2021-06-01,1
40617198409,Chile,2021-06-01,1
40615653332,Chile,2021-06-01,1
40616634979,Chile,2021-06-01,1
40615853193,Chile,2021-06-01,1
40616886962,Chile,2021-06-01,1
40615937228,Chile,2021-06-01,1
40617100180,Chile,2021-06-01,1
40615370271,Chile,2021-06-01,1
40617325006,Chile,2021-06-01,2
40616773812,Chile,2021-06-01,1
40615949366,Chile,2021-06-01,1
40615627273,Chile,2021-06-01,1
40615371210,Chile,2021-06-01,1
40616238560,Chile,2021-06-01,1
40615530817,Chile,2021-06-01,1
40616734736,Chile,2021-06-01,1
40617080887,Chile,2021-06-01,1
40615651106,Chile,2021-06-01,1
40615536493,Chile,2021-06-01,1
40616608821,Chile,2021-06-01,1
40616470092,Chile,2021-06-01,1
40616934721,Chile,2021-06-01,1
40615499121,Chile,2021-06-01,1
40616996283,Chile,2021-06-01,1
40615909680,Chile,2021-06-01,1
40615752193,Chile,2021-06-01,1
40617343314,Chile,2021-06-01,1
40616897016,Chile,2021-06-01,1
40616880376,Chile,2021-06-01,1
40616525903,Chile,2021-06-01,1
40616581369,Chile,2021-06-01,1
40617046509,Chile,2021-06-01,1
40615359250,Chile,2021-06-01,1
40614895630,Chile,2021-06-01,1
40617300389,Chile,2021-06-01,1
40615082868,Chile,2021-06-01,1
40616267680,Chile,2021-06-01,1
40615685633,Chile,2021-06-01,1
40616749521,Chile,2021-06-01,10
40616755822,Chile,2021-06-01,1
40616444274,Chile,2021-06-01,3
40615322432,Chile,2021-06-01,1
40616500379,Chile,2021-06-01,1
40615570364,Chile,2021-06-01,6
40615525357,Chile,2021-06-01,1
40614858068,Chile,2021-06-01,1
40616061722,Chile,2021-06-01,1
40615927433,Chile,2021-06-01,1
40617272004,Chile,2021-06-01,3
40615721951,Chile,2021-06-01,1
40616812063,Chile,2021-06-01,1
40615484038,Chile,2021-06-01,1
40615246194,Chile,2021-06-01,1
40617080059,Chile,2021-06-01,1
40617005934,Chile,2021-06-01,3
40614957299,Chile,2021-06-01,1
40616889393,Chile,2021-06-01,1
40614497419,Chile,2021-06-01,1
40617309181,Chile,2021-06-01,1
40616499009,Chile,2021-06-01,2
40614840186,Chile,2021-06-01,2
40615476006,Chile,2021-06-01,1
40614838125,Chile,2021-06-01,1
40616997818,Chile,2021-06-01,1
40615085605,Chile,2021-06-01,1
40616136197,Chile,2021-06-01,1
40617352718,Chile,2021-06-01,1
40614857846,Chile,2021-06-01,1
40616585471,Chile,2021-06-01,1
40615430492,Chile,2021-06-01,1
40616686737,Chile,2021-06-01,2
40616100488,Chile,2021-06-01,1
40617155036,Chile,2021-06-01,1
40614898077,Chile,2021-06-01,1
40617077281,Chile,2021-06-01,1
40616375661,Chile,2021-06-01,1
40617353596,Chile,2021-06-01,1
40615834253,Chile,2021-06-01,5
40614994181,Chile,2021-06-01,1
40617109681,Chile,2021-06-01,1
40616914815,Chile,2021-06-01,3
40616755084,Chile,2021-06-01,1
40616780148,Chile,2021-06-01,4
40616519963,Chile,2021-06-01,1
40617335799,Chile,2021-06-01,1
40615932997,Chile,2021-06-01,2
40615441622,Chile,2021-06-01,1
40617066000,Chile,2021-06-01,1
40616001744,Chile,2021-06-01,1
40617345654,Chile,2021-06-01,2
40616019648,Chile,2021-06-01,1
40616716114,Chile,2021-06-01,1
40616578550,Chile,2021-06-01,1
40617167102,Chile,2021-06-01,1
40616564112,Chile,2021-06-01,1
40616539945,Chile,2021-06-01,1
40615504338,Chile,2021-06-01,1
40616566655,Chile,2021-06-01,1
40615680412,Chile,2021-06-01,1
40616702109,Chile,2021-06-01,1
40615183073,Chile,2021-06-01,1
40617327346,Chile,2021-06-01,1
40615421842,Chile,2021-06-01,1
40617370568,Chile,2021-06-01,3
40617019174,Chile,2021-06-01,2
40616113578,Chile,2021-06-01,1
40616314478,Chile,2021-06-01,1
40615409402,Chile,2021-06-01,1
40615328541,Chile,2021-06-01,1
40616524079,Chile,2021-06-01,1
40615048294,Chile,2021-06-01,1
40616042278,Chile,2021-06-01,1
40616981111,Chile,2021-06-01,4
40617338516,Chile,2021-06-01,1
40616725961,Chile,2021-06-01,1
40616970812,Chile,2021-06-01,1
40616378487,Chile,2021-06-01,1
40616627574,Chile,2021-06-01,1
40614634874,Chile,2021-06-01,1
40615318574,Chile,2021-06-01,1
40617255461,Chile,2021-06-01,1
40617229117,Chile,2021-06-01,1
40615061146,Chile,2021-06-01,1
40616773742,Chile,2021-06-01,1
40616876333,Chile,2021-06-01,1
40617194916,Chile,2021-06-01,1
40615345465,Chile,2021-06-01,1
40616743953,Chile,2021-06-01,1
40617356363,Chile,2021-06-01,1
40615892589,Chile,2021-06-01,1
40616196347,Chile,2021-06-01,1
40614879515,Chile,2021-06-01,1
40616173448,Chile,2021-06-01,1
40616317612,Chile,2021-06-01,1
40616099092,Chile,2021-06-01,1
40616513252,Chile,2021-06-01,3
40615184289,Chile,2021-06-01,2
40617301196,Chile,2021-06-01,1
40614852532,Chile,2021-06-01,2
40617289776,Chile,2021-06-01,2
40615876961,Chile,2021-06-01,1
40617266345,Chile,2021-06-01,2
40615729935,Chile,2021-06-01,1
40614880407,Chile,2021-06-01,1
40616623498,Chile,2021-06-01,1
40616308543,Chile,2021-06-01,1
40617347511,Chile,2021-06-01,2
40616552429,Chile,2021-06-01,1
40616438723,Chile,2021-06-01,1
40616860999,Chile,2021-06-01,1
40615546718,Chile,2021-06-01,1
40616803167,Chile,2021-06-01,2
40616778676,Chile,2021-06-01,1
40617309539,Chile,2021-06-01,1
40614893421,Chile,2021-06-01,1
40617039305,Chile,2021-06-01,2
40616177802,Chile,2021-06-01,1
40615120806,Chile,2021-06-01,1
40616368945,Chile,2021-06-01,1
40617062046,Chile,2021-06-01,4
40616290292,Chile,2021-06-01,1
40614893179,Chile,2021-06-01,1
40616491539,Chile,2021-06-01,1
40617286375,Chile,2021-06-01,1
40616732163,Chile,2021-06-01,2
40615986593,Chile,2021-06-01,1
40615175868,Chile,2021-06-01,1
40616839808,Chile,2021-06-01,1
40616866745,Chile,2021-06-01,1
40615847738,Chile,2021-06-01,1
40617356098,Chile,2021-06-01,7
40616649150,Chile,2021-06-01,1
40616091306,Chile,2021-06-01,1
40617254788,Chile,2021-06-01,1
40616474470,Chile,2021-06-01,1
40616091672,Chile,2021-06-01,1
40616966520,Chile,2021-06-01,1
40616184061,Chile,2021-06-01,1
40617218961,Chile,2021-06-01,1
40616277383,Chile,2021-06-01,1
40617028356,Chile,2021-06-01,7
40616226239,Chile,2021-06-01,1
40617119161,Chile,2021-06-01,1
40615639155,Chile,2021-06-01,1
40616246957,Chile,2021-06-01,1
40617315312,Chile,2021-06-01,5
40617033944,Chile,2021-06-01,12
40616052806,Chile,2021-06-01,9
40616160230,Chile,2021-06-01,3
40615544964,Chile,2021-06-01,2
40617336966,Chile,2021-06-01,1
40615724698,Chile,2021-06-01,1
40616273002,Chile,2021-06-01,1
40616265435,Chile,2021-06-01,2
40617188205,Chile,2021-06-01,1
40615254866,Chile,2021-06-01,2
40617142853,Chile,2021-06-01,1
40615010040,Chile,2021-06-01,1
40615339349,Chile,2021-06-01,1
40615788726,Chile,2021-06-01,1
40615159104,Chile,2021-06-01,2
40617149316,Chile,2021-06-01,3
40617119462,Chile,2021-06-01,1
40616053086,Chile,2021-06-01,2
40616993978,Chile,2021-06-01,1
40616250848,Chile,2021-06-01,1
40616127701,Chile,2021-06-01,3
40614957102,Chile,2021-06-01,1
40615028901,Chile,2021-06-01,1
40615677140,Chile,2021-06-01,3
40617253314,Chile,2021-06-01,1
40616167892,Chile,2021-06-01,1
40617339429,Chile,2021-06-01,1
40616126300,Chile,2021-06-01,1
40615251812,Chile,2021-06-01,1
40617224078,Chile,2021-06-01,1
40617225525,Chile,2021-06-01,1
40616204827,Chile,2021-06-01,1
40616978409,Chile,2021-06-01,1
40615957915,Chile,2021-06-01,3
40614906620,Chile,2021-06-01,1
40616910984,Chile,2021-06-01,1
40616716669,Chile,2021-06-01,1
40614677671,Chile,2021-06-01,1
40615737969,Chile,2021-06-01,1
40616272931,Chile,2021-06-01,1
40617156799,Chile,2021-06-01,1
40616609092,Chile,2021-06-01,3
40617058469,Chile,2021-06-01,1
40617098607,Chile,2021-06-01,1
40615563135,Chile,2021-06-01,2
40614954191,Chile,2021-06-01,1
40616370798,Chile,2021-06-01,1
40615723680,Chile,2021-06-01,2
40615136066,Chile,2021-06-01,2
40617342983,Chile,2021-06-01,2
40616696328,Chile,2021-06-01,1
40617275683,Chile,2021-06-01,1
40617229189,Chile,2021-06-01,1
40615479092,Chile,2021-06-01,1
40615697008,Chile,2021-06-01,1
40617021056,Chile,2021-06-01,2
40617032985,Chile,2021-06-01,1
40616904597,Chile,2021-06-01,1
40617356992,Chile,2021-06-01,1
40616257418,Chile,2021-06-01,1
40614861794,Chile,2021-06-01,1
40617232703,Chile,2021-06-01,1
40617339883,Chile,2021-06-01,1
40616711220,Chile,2021-06-01,1
40617019887,Chile,2021-06-01,1
40615177271,Chile,2021-06-01,1
40616474148,Chile,2021-06-01,1
40617153219,Chile,2021-06-01,1
40614841732,Chile,2021-06-01,3
40617348125,Chile,2021-06-01,1
40614843341,Chile,2021-06-01,1
40614844971,Chile,2021-06-01,2
40617091385,Chile,2021-06-01,1
40617258782,Chile,2021-06-01,1
40617136165,Chile,2021-06-01,1
40617206517,Chile,2021-06-01,1
40615644543,Chile,2021-06-01,1
40617359688,Chile,2021-06-01,1
40615348472,Chile,2021-06-01,1
40617240823,Chile,2021-06-01,1
40617279588,Chile,2021-06-01,1
40616228241,Chile,2021-06-01,1
40614910288,Chile,2021-06-01,1
40616886937,Chile,2021-06-01,1
40617349324,Chile,2021-06-01,3
40617244672,Chile,2021-06-01,1
40616323364,Chile,2021-06-01,2
40614914362,Chile,2021-06-01,1
40617244201,Chile,2021-06-01,1
40616114188,Chile,2021-06-01,1
40617031723,Chile,2021-06-01,1
40615564250,Chile,2021-06-01,1
40616051719,Chile,2021-06-01,1
40616724306,Chile,2021-06-01,1
40616526239,Chile,2021-06-01,1
40615371199,Chile,2021-06-01,1
40616850593,Chile,2021-06-01,1
40614853203,Chile,2021-06-01,2
40616192963,Chile,2021-06-01,4
40616042570,Chile,2021-06-01,1
40616094467,Chile,2021-06-01,1
40615763036,Chile,2021-06-01,1
40616255134,Chile,2021-06-01,2
40615785018,Chile,2021-06-01,5
40615947195,Chile,2021-06-01,1
40617138451,Chile,2021-06-01,1
40615270402,Chile,2021-06-01,1
40615750894,Chile,2021-06-01,1
40616864417,Chile,2021-06-01,1
40614847777,Chile,2021-06-01,1
40616258491,Chile,2021-06-01,4
40615338325,Chile,2021-06-01,1
40616326130,Chile,2021-06-01,1
40615961379,Chile,2021-06-01,1
40616544810,Chile,2021-06-01,1
40616985133,Chile,2021-06-01,3
40617038984,Chile,2021-06-01,1
40617236765,Chile,2021-06-01,1
40615583186,Chile,2021-06-01,1
40609265941,Chile,2021-06-01,1
40617166082,Chile,2021-06-01,2
40615009700,Chile,2021-06-01,1
40617031499,Chile,2021-06-01,1
40615942794,Chile,2021-06-01,1
40616210071,Chile,2021-06-01,1
40616697010,Chile,2021-06-01,1
40615605653,Chile,2021-06-01,1
40616971393,Chile,2021-06-01,1
40615122455,Chile,2021-06-01,1
40615518507,Chile,2021-06-01,2
40616642959,Chile,2021-06-01,1
40614286974,Chile,2021-06-01,1
40616321943,Chile,2021-06-01,1
40616230648,Chile,2021-06-01,1
40617328203,Chile,2021-06-01,1
40614856884,Chile,2021-06-01,1
40617154545,Chile,2021-06-01,1
40617203628,Chile,2021-06-01,1
40617096234,Chile,2021-06-01,1
40615047660,Chile,2021-06-01,1
40616293156,Chile,2021-06-01,1
40615897771,Chile,2021-06-01,1
40617304719,Chile,2021-06-01,1
40617367281,Chile,2021-06-01,1
40615320989,Chile,2021-06-01,1
40615088786,Chile,2021-06-01,1
40616284732,Chile,2021-06-01,1
40615114133,Chile,2021-06-01,1
40615644952,Chile,2021-06-01,1
40616819099,Chile,2021-06-01,1
40617120247,Chile,2021-06-01,1
40615140740,Chile,2021-06-01,1
40615438870,Chile,2021-06-01,1
40615923995,Chile,2021-06-01,1
40617082114,Chile,2021-06-01,1
40616249020,Chile,2021-06-01,1
40617116309,Chile,2021-06-01,1
40616868179,Chile,2021-06-01,1
40615963734,Chile,2021-06-01,3
40616694254,Chile,2021-06-01,1
40617213029,Chile,2021-06-01,2
40616197225,Chile,2021-06-01,1
40616161214,Chile,2021-06-01,6
40616136126,Chile,2021-06-01,2
40617267756,Chile,2021-06-01,1
40617303209,Chile,2021-06-01,1
40617258734,Chile,2021-06-01,1
40615751198,Chile,2021-06-01,1
40616170936,Chile,2021-06-01,1
40615545142,Chile,2021-06-01,1
40615394200,Chile,2021-06-01,1
40617361919,Chile,2021-06-01,1
40616615594,Chile,2021-06-01,1
40616702851,Chile,2021-06-01,3
40615265974,Chile,2021-06-01,1
40616197865,Chile,2021-06-01,2
40617239485,Chile,2021-06-01,1
40616269094,Chile,2021-06-01,1
40615440015,Chile,2021-06-01,2
40615768998,Chile,2021-06-01,1
40614907030,Chile,2021-06-01,1
40617136546,Chile,2021-06-01,2
40617246132,Chile,2021-06-01,1
40616864354,Chile,2021-06-01,1
40615959053,Chile,2021-06-01,40
40615310997,Chile,2021-06-01,1
40616979669,Chile,2021-06-01,1
40616559694,Chile,2021-06-01,1
40617057767,Chile,2021-06-01,1
40616450760,Chile,2021-06-01,1
40617317677,Chile,2021-06-01,1
40616387883,Chile,2021-06-01,1
40617346648,Chile,2021-06-01,1
40615809666,Chile,2021-06-01,1
40615270024,Chile,2021-06-01,1
40617294229,Chile,2021-06-01,1
40617137068,Chile,2021-06-01,1
40617072609,Chile,2021-06-01,1
40615717515,Chile,2021-06-01,1
40617129226,Chile,2021-06-01,1
40614958790,Chile,2021-06-01,1
40616627462,Chile,2021-06-01,3
40616631965,Chile,2021-06-01,1
40615821747,Chile,2021-06-01,1
40616159702,Chile,2021-06-01,1
40616254932,Chile,2021-06-01,1
40616768747,Chile,2021-06-01,1
40615716645,Chile,2021-06-01,1
40615580957,Chile,2021-06-01,1
40616772518,Chile,2021-06-01,2
40615792798,Chile,2021-06-01,1
40616993392,Chile,2021-06-01,1
40615207098,Chile,2021-06-01,2
40616441910,Chile,2021-06-01,1
40617270087,Chile,2021-06-01,1
40615318430,Chile,2021-06-01,1
40615721189,Chile,2021-06-01,1
40615924983,Chile,2021-06-01,2
40614858686,Chile,2021-06-01,2
40616753851,Chile,2021-06-01,1
40615113483,Chile,2021-06-01,1
40617286794,Chile,2021-06-01,1
40615134342,Chile,2021-06-01,1
40616461057,Chile,2021-06-01,4
40616533235,Chile,2021-06-01,1
40616876957,Chile,2021-06-01,1
40615910459,Chile,2021-06-01,1
40616860665,Chile,2021-06-01,4
40615172335,Chile,2021-06-01,1
40616573770,Chile,2021-06-01,8
40616510983,Chile,2021-06-01,1
40615222110,Chile,2021-06-01,1
40616403822,Chile,2021-06-01,2
40616868226,Chile,2021-06-01,1
40616610672,Chile,2021-06-01,1
40615440073,Chile,2021-06-01,2
40617335829,Chile,2021-06-01,1
40616532040,Chile,2021-06-01,1
40615137426,Chile,2021-06-01,1
40616844082,Chile,2021-06-01,1
40617281652,Chile,2021-06-01,1
40616689527,Chile,2021-06-01,1
40616970466,Chile,2021-06-01,1
40616249692,Chile,2021-06-01,1
40616419230,Chile,2021-06-01,1
40617303729,Chile,2021-06-01,5
40615476956,Chile,2021-06-01,1
40614926902,Chile,2021-06-01,1
40617245848,Chile,2021-06-01,2
40617009954,Chile,2021-06-01,1
40616566409,Chile,2021-06-01,1
40617234775,Chile,2021-06-01,1
40615515081,Chile,2021-06-01,1
40615883153,Chile,2021-06-01,1
40616884210,Chile,2021-06-01,1
40615378020,Chile,2021-06-01,1
40615756577,Chile,2021-06-01,1
40615968058,Chile,2021-06-01,6
40615963204,Chile,2021-06-01,2
40617260048,Chile,2021-06-01,1
40616417963,Chile,2021-06-01,1
40615549402,Chile,2021-06-01,1
40616645142,Chile,2021-06-01,1
40616759071,Chile,2021-06-01,1
40615321725,Chile,2021-06-01,2
40614917837,Chile,2021-06-01,1
40617010140,Chile,2021-06-01,1
40614915396,Chile,2021-06-01,1
40616683027,Chile,2021-06-01,3
40615159794,Chile,2021-06-01,1
40616599342,Chile,2021-06-01,1
40617348195,Chile,2021-06-01,1
40614944536,Chile,2021-06-01,1
40617331452,Chile,2021-06-01,1
40616824834,Chile,2021-06-01,1
40615779946,Chile,2021-06-01,1
40615464299,Chile,2021-06-01,1
40616306098,Chile,2021-06-01,1
40616580257,Chile,2021-06-01,1
40616035894,Chile,2021-06-01,1
40617133992,Chile,2021-06-01,1
40616638107,Chile,2021-06-01,2
40617046883,Chile,2021-06-01,1
40617330024,Chile,2021-06-01,1
40616208462,Chile,2021-06-01,1
40617147592,Chile,2021-06-01,1
40614397579,Chile,2021-06-01,1
40616290704,Chile,2021-06-01,1
40615760662,Chile,2021-06-01,1
40617333084,Chile,2021-06-01,1
40617292361,Chile,2021-06-01,1
40617033852,Chile,2021-06-01,1
40617342912,Chile,2021-06-01,1
40616697624,Chile,2021-06-01,1
40616181904,Chile,2021-06-01,4
40617127537,Chile,2021-06-01,1
40616262343,Chile,2021-06-01,1
40615190296,Chile,2021-06-01,5
40614864874,Chile,2021-06-01,1
40616072949,Chile,2021-06-01,1
40615392702,Chile,2021-06-01,4
40616800785,Chile,2021-06-01,1
40615327488,Chile,2021-06-01,1
40615417294,Chile,2021-06-01,1
40616339988,Chile,2021-06-01,2
40616436034,Chile,2021-06-01,1
40615354955,Chile,2021-06-01,2
40617150526,Chile,2021-06-01,2
40615801905,Chile,2021-06-01,1
40614922494,Chile,2021-06-01,1
40616658397,Chile,2021-06-01,1
40617286917,Chile,2021-06-01,2
40616930320,Chile,2021-06-01,1
40616521098,Chile,2021-06-01,1
40617333716,Chile,2021-06-01,3
40615592000,Chile,2021-06-01,4
40616160421,Chile,2021-06-01,1
40615235035,Chile,2021-06-01,1
40617218067,Chile,2021-06-01,4
40617258197,Chile,2021-06-01,1
40616656940,Chile,2021-06-01,1
40617151770,Chile,2021-06-01,4
40616395383,Chile,2021-06-01,1
40614897330,Chile,2021-06-01,3
40616868269,Chile,2021-06-01,1
40616992537,Chile,2021-06-01,1
40615598829,Chile,2021-06-01,4
40615024225,Chile,2021-06-01,4
40615300039,Chile,2021-06-01,1
40616241453,Chile,2021-06-01,1
40616586056,Chile,2021-06-01,1
40616670898,Chile,2021-06-01,1
40615751986,Chile,2021-06-01,1
40616304280,Chile,2021-06-01,5
40616195958,Chile,2021-06-01,1
40615642011,Chile,2021-06-01,2
40617303505,Chile,2021-06-01,1
40616296959,Chile,2021-06-01,1
40615447822,Chile,2021-06-01,1
40617254588,Chile,2021-06-01,1
40614811939,Chile,2021-06-01,1
40616570457,Chile,2021-06-01,1
40615563156,Chile,2021-06-01,1
40617373205,Chile,2021-06-01,2
40616021505,Chile,2021-06-01,10
40617226240,Chile,2021-06-01,1
40614906191,Chile,2021-06-01,1
40616699680,Chile,2021-06-01,1
40617223773,Chile,2021-06-01,1
40614928987,Chile,2021-06-01,1
40617148375,Chile,2021-06-01,1
40615778302,Chile,2021-06-01,2
40615099206,Chile,2021-06-01,1
40611668691,Chile,2021-06-01,1
40616466444,Chile,2021-06-01,1
40617211028,Chile,2021-06-01,1
40615574412,Chile,2021-06-01,1
40615569783,Chile,2021-06-01,1
40615995546,Chile,2021-06-01,1
40614963449,Chile,2021-06-01,1
40616634466,Chile,2021-06-01,1
40616011370,Chile,2021-06-01,1
40617366883,Chile,2021-06-01,1
40616260335,Chile,2021-06-01,1
40614935002,Chile,2021-06-01,4
40617136087,Chile,2021-06-01,1
40617273411,Chile,2021-06-01,1
40614960557,Chile,2021-06-01,1
40616340214,Chile,2021-06-01,1
40615356872,Chile,2021-06-01,3
40616645438,Chile,2021-06-01,1
40615578652,Chile,2021-06-01,1
40615056292,Chile,2021-06-01,1
40616724964,Chile,2021-06-01,1
40617370654,Chile,2021-06-01,1
40615523165,Chile,2021-06-01,1
40615960001,Chile,2021-06-01,3
40616536277,Chile,2021-06-01,1
40617252666,Chile,2021-06-01,1
40616695232,Chile,2021-06-01,2
40616019841,Chile,2021-06-01,1
40615614918,Chile,2021-06-01,1
40615463120,Chile,2021-06-01,1
40615200573,Chile,2021-06-01,1
40615040047,Chile,2021-06-01,12
40615418195,Chile,2021-06-01,4
40616922467,Chile,2021-06-01,2
40614961884,Chile,2021-06-01,8
40614504431,Chile,2021-06-01,1
40617253915,Chile,2021-06-01,1
40614880823,Chile,2021-06-01,2
40616077126,Chile,2021-06-01,1
40616804750,Chile,2021-06-01,1
40616453527,Chile,2021-06-01,3
40617109821,Chile,2021-06-01,1
40615762220,Chile,2021-06-01,1
40616290065,Chile,2021-06-01,1
40616988876,Chile,2021-06-01,1
40617294184,Chile,2021-06-01,2
40616765727,Chile,2021-06-01,1
40617219074,Chile,2021-06-01,1
40616494233,Chile,2021-06-01,1
40617197204,Chile,2021-06-01,1
40616371187,Chile,2021-06-01,3
40617274631,Chile,2021-06-01,1
40617084884,Chile,2021-06-01,1
40616374979,Chile,2021-06-01,3
40616928049,Chile,2021-06-01,1
40617180236,Chile,2021-06-01,1
40615455425,Chile,2021-06-01,1
40615045751,Chile,2021-06-01,1
40614893660,Chile,2021-06-01,1
40617309349,Chile,2021-06-01,1
40617127493,Chile,2021-06-01,1
40616316526,Chile,2021-06-01,1
40617059873,Chile,2021-06-01,3
40613810907,Chile,2021-06-01,1
40616333162,Chile,2021-06-01,1
40617060174,Chile,2021-06-01,7
40616338279,Chile,2021-06-01,1
40617204153,Chile,2021-06-01,1
40616799383,Chile,2021-06-01,1
40617355198,Chile,2021-06-01,1
40615174158,Chile,2021-06-01,1
40614951783,Chile,2021-06-01,1
40617371857,Chile,2021-06-01,1
40616985147,Chile,2021-06-01,1
40616202015,Chile,2021-06-01,1
40615787609,Chile,2021-06-01,2
40616603836,Chile,2021-06-01,14
40614934348,Chile,2021-06-01,1
40617264065,Chile,2021-06-01,1
40617147423,Chile,2021-06-01,1
40617190348,Chile,2021-06-01,1
40617335355,Chile,2021-06-01,1
40614925184,Chile,2021-06-01,1
40615872634,Chile,2021-06-01,1
40615250045,Chile,2021-06-01,1
